128 73.2968
160 115.02
192 127.197
224 142.858
256 156.49
288 169.725
320 182.775
352 184.935
384 201.602
416 205.442
448 210.34
480 217.047
512 221.814
544 234.121
576 233.848
608 237.265
640 242.424
672 247.239
704 247.984
736 250.027
768 248.117
800 250.088
832 253.785
864 254.23
896 254.576
928 255.722
960 256.237
992 258.841
1120 263.446
1248 264.568
1376 265.532
1504 266.437
1632 266.514
1760 267.004
1888 267.433
2016 267.6
2144 267.624
2272 267.97
2400 268.02
2528 268.021
2656 268.199
2784 268.384
2912 268.337
4000 264.347
5024 264.267
6048 264.21
7072 264.15
8096 264.529
9120 264.803
10144 264.521
11168 264.509
12192 264.755
13216 264.488
14240 264.474
15264 264.566
