100 36.1818
200 113.191
300 136.136
400 196.98
500 217.932
600 210.044
700 243.089
800 243.948
900 259.425
1000 241.338
1100 248.974
1200 260.584
1300 269.038
1400 269.174
1500 273.787
1600 284.82
1700 283.979
1800 297.339
1900 287.098
2000 288.092
2100 299.589
2200 300.095
2300 306.724
2400 280.416
2500 286.123
2600 285.189
2700 293.277
2800 286.392
2900 286.561
3000 290.609
4000 306.781
5000 315.245
6000 314.108
7000 315.288
8000 308.7
9000 305.064
10000 306.079
11000 305.207
12000 307.797
13000 306.977
14000 308.248
15000 309.082
16000 315.715
