128 25.1682
160 35.5061
192 45.5449
224 55.243
256 65.6645
288 75.3441
320 85.8709
352 98.758
384 109.698
416 118.264
448 127.127
480 134.155
512 140.111
544 147.29
576 152.811
608 157.926
640 161.442
672 167.074
704 170.915
736 173.943
768 176.35
800 179.821
832 183.278
864 185.763
896 187.414
928 191.134
960 192.359
992 195.14
1120 192.357
1248 197.699
1376 202.727
1504 206.996
1632 210.767
1760 214.264
1888 217.347
2016 220.039
2144 222.322
2272 224.518
2400 226.507
2528 228.191
2656 229.804
2784 231.301
2912 232.648
4000 244.601
5024 248.34
6048 250.875
7072 252.528
8096 253.905
9120 235.244
10144 238.747
11168 241.538
12192 244.623
13216 247.947
14240 248.286
15264 247.987
