100 16.5833
110 20.8654
120 24.9391
130 27.8796
140 32.9422
150 37.5838
160 41.2444
170 45.9958
180 50.1362
190 55.169
200 60.4545
210 64.8347
220 69.2104
230 74.9417
240 79.5112
250 82.7255
260 87.9308
270 92.6724
280 98.2637
290 102.513
300 107.82
310 112.663
320 117.898
330 111.091
340 115.771
350 120.943
360 125.414
370 130.709
380 137.861
390 144.671
400 152.554
410 159.715
420 167.8
430 175.308
440 183.774
450 173.214
460 180.893
470 187.545
480 196.055
490 201.94
500 208.996
510 215.131
520 205.07
530 211.574
540 218.954
550 225.847
560 234.728
570 242.982
580 248.97
590 256.186
600 264.81
610 269.673
620 276.741
630 282.315
640 294.148
650 277.326
660 284.434
670 291.785
680 300.096
690 306.509
700 313.878
710 305.43
720 312.517
730 317.347
740 325
750 331.702
760 340.199
770 343.422
780 351.425
790 357.826
800 364.315
810 365.529
820 377.032
830 384.034
840 369.181
850 377.468
860 385.031
870 392.091
880 398.179
890 403.651
900 394.261
910 401.577
920 410.694
930 417.406
940 422.035
950 428.998
960 435.818
970 418.826
980 425.469
990 431.986
1000 440.502
1100 405.546
1200 435.248
1300 456.819
1400 492.11
1500 510.15
1600 541.451
1700 550.808
1800 564.658
1900 595.398
2000 603.6
2100 625.721
2200 633.496
2300 658.94
2400 666.705
2500 669.59
2600 691.223
2700 696.725
2800 719.173
2900 722.117
3000 743.616
4000 872.747
5000 921.217
6000 971.64
7000 996.175
8000 1028.78
9000 1041.82
10000 1055
11000 1078.4
12000 1059.27
13000 1083.57
14000 958.542
15000 1012.49
16000 984.068
