105 10.241
120 13.3395
135 14.9467
150 18.8445
165 20.686
180 25.564
195 24.4088
210 30.4916
225 28.3778
240 27.5079
255 31.9785
270 40.425
285 39.3336
300 40.7175
315 38.8138
330 39.1731
345 41.8196
360 33.0786
375 41.7141
390 42.4224
405 42.1793
420 42.824
435 45.9448
450 39.9753
465 46.391
480 36.6728
495 48.2632
510 43.0542
525 51.6213
540 48.4205
555 53.7698
570 55.3569
585 57.829
600 40.2124
615 57.3875
630 57.8219
645 54.6921
660 54.845
675 52.2651
690 61.3935
705 47.832
720 43.863
735 47.1393
750 62.6346
765 54.9873
780 58.1293
795 58.6069
810 64.4125
825 67.4733
840 45.1677
855 69.4453
870 66.8486
885 65.2319
900 61.6018
915 69.4019
930 55.0012
945 66.7639
960 47.2963
975 67.999
990 56.5701
1005 72.4202
1020 64.8818
1035 69.8178
1050 72.8246
1065 77.0162
1080 48.7402
1095 76.6505
1110 73.165
1125 68.6373
1140 67.436
1155 64.0987
1170 74.8517
1185 55.7987
1200 50.1817
1215 56.1968
1230 75.8177
1245 65.896
1260 69.6233
1275 71.3426
1290 77.4468
1305 82.6179
1320 51.3008
1335 84.1994
1350 79.8877
1365 77.4405
1380 71.8528
1395 82.4029
1410 62.6434
1425 78.0883
1440 52.2209
1455 78.6085
1470 63.2955
1485 84.2141
1500 74.0047
1515 80.7039
1530 83.8257
1545 90.0506
1560 53.2686
1575 88.8649
1590 83.947
1605 77.1961
1620 75.7607
1635 72.0854
1650 85.379
1665 61.4655
1680 54.3248
1695 61.4507
1710 86.2002
1725 73.0905
1740 76.6618
1755 79.0114
1770 86.4166
1785 92.2162
1800 54.1037
1815 94.685
1830 88.7089
1845 85.806
1860 77.6193
1875 90.7706
1890 67.5256
1905 85.7488
1920 54.7222
1935 85.9666
1950 67.8545
1965 91.4783
1980 78.05
1995 87.3347
2010 90.1959
2025 96.549
2040 53.7706
2055 93.7345
2070 88.4858
2085 81.4243
2100 78.0997
2115 75.5223
2130 88.9928
2145 63.8953
2160 56.2527
2175 64.0729
2190 89.6722
2205 76.3708
2220 78.6323
2235 82.4881
2250 89.9537
2265 95.7003
2280 55.7211
2295 95.7994
2310 92.2966
2325 89.1272
2340 79.9486
2355 93.9511
2370 69.7835
2385 88.7904
2400 56.788
2415 88.7555
2430 70.0346
2445 94.5831
2460 80.4095
2475 89.818
2490 93.2268
2505 95.4416
2520 56.5155
2535 94.8727
2550 91.8428
2565 83.8731
2580 80.8381
2595 77.7104
2610 92.4689
2625 65.7439
2640 57.662
2655 65.851
2670 92.7424
2685 78.0472
2700 81.0995
2715 84.7361
2730 91.4217
2745 95.6602
2760 57.0032
2775 97.3195
2790 94.5739
2805 91.3463
2820 81.2023
2835 93.5257
2850 71.4758
2865 90.7656
2880 57.6729
2895 90.8724
2910 71.2547
2925 93.4666
2940 81.5355
2955 89.4767
2970 92.6801
2985 98.0292
3000 57.3834
3150 92.0953
3300 83.1806
3450 94.1268
3600 58.8859
3750 94.6362
3900 76.0485
4050 94.0538
4200 58.916
4350 71.4997
4500 84.7971
4650 95.4376
4800 59.5661
4950 94.2348
5100 86.1764
5250 71.9787
5400 59.8371
5550 96.392
5700 60.1854
5850 96.9592
6000 60.4757
