100 68.6207
110 75.7114
120 78.2182
130 75.4672
140 80.4176
150 78.2267
160 86.8766
170 83.0263
180 79.6685
190 77.2989
200 72.2172
210 74.2084
220 76.9841
230 75.1737
240 79.5112
250 77.3883
260 73.7067
270 76.0021
280 75.0438
290 74.6839
300 76.4681
310 75.2986
320 77.8045
330 78.7762
340 75.7649
350 77.4209
360 76.6303
370 76.5273
380 77.7302
390 76.6899
400 78.5258
410 77.958
420 77.1233
430 78.3181
440 77.5635
450 77.5
460 78.4431
470 77.6582
480 79.0249
490 78.641
500 77.828
510 78.952
520 78.236
530 78.303
540 78.9156
550 78.352
560 79.3933
570 79.1575
580 78.1338
590 79.1839
600 78.6086
610 78.8441
620 79.2861
630 78.829
640 79.1716
650 79.4941
660 78.9877
670 79.6656
680 78.9548
690 79.2734
700 79.5809
710 79.2157
720 79.8435
730 79.7764
740 79.3631
750 79.8851
760 79.2069
770 79.6363
780 79.8599
790 79.5812
800 80.0814
810 80.011
820 79.6519
830 79.6491
840 79.0645
850 79.8808
860 80.0108
870 79.7582
880 80.1795
890 80.1836
900 79.881
910 80.106
920 79.6342
930 80.1041
940 80.1605
950 80.0116
960 80.3887
970 80.1831
980 80.0981
990 80.4187
1000 79.724
1100 80.333
1200 80.1559
1300 80.4231
1400 79.9318
1500 80.4645
1600 55.2318
1700 33.4414
1800 31.3458
1900 30.6526
2000 30.3041
2100 29.9732
2200 29.751
2300 29.5159
2400 29.3163
2500 28.9455
2600 28.953
2700 28.9406
2800 28.8276
2900 28.586
3000 28.5407
4000 27.3122
5000 26.8584
6000 27.9175 
