105 28.8028
120 39.1091
135 44.1669
150 57.0127
165 65.3797
180 79.6685
195 83.0996
210 98.2867
225 101.025
240 108.624
255 117.368
270 127.162
285 133.575
300 132.783
315 137.776
330 139.35
345 144.635
360 151.27
375 158.627
390 166.413
405 166.078
420 171.494
435 172.909
450 177.781
465 178.872
480 179.055
495 182.89
510 187.441
525 191.224
540 193.147
555 190.094
570 193.547
585 193.922
600 197.276
615 200.103
630 201.247
645 201.752
660 203.455
675 207.788
690 210.026
705 209.297
720 211.026
735 211.963
750 213.411
765 213.66
780 215.127
795 216.722
810 219.016
825 218.484
840 218.539
855 220.378
870 220.736
885 221.401
900 224.356
915 223.219
930 223.343
945 225.675
960 225.753
975 226.888
990 228.378
1005 228.224
1020 229.288
1035 229.39
1050 230.654
1065 230.087
1080 231.479
1095 231.493
1110 233.08
1125 233.349
1140 233.819
1155 234.009
1170 234.157
1185 234.235
1200 235.661
1215 235.301
1230 235.935
1245 236.877
1260 237.678
1275 237.789
1290 238.349
1305 238.573
1320 238.88
1335 239.153
1350 239.971
1365 239.79
1380 240.832
1395 240.825
1410 241.394
1425 241.777
1440 241.569
1455 242.334
1470 242.687
1485 243.349
1500 244.457
1515 244.444
1530 245.091
1545 245.792
1560 246.242
1575 247.113
1590 247.691
1605 247.647
1620 248.602
1635 248.465
1650 249.39
1665 249.344
1680 247.26
1695 247.658
1710 248.49
1725 248.702
1740 248.719
1755 248.764
1770 248.818
1785 249.088
1800 249.247
1815 249.468
1830 249.626
1845 249.815
1860 250.088
1875 250.315
1890 250.789
1905 250.529
1920 250.706
1935 250.695
1950 251.223
1965 251.097
1980 251.415
1995 251.434
2010 251.911
2025 251.983
2040 251.782
2055 251.988
2070 252.16
2085 252.548
2100 252.976
2115 253.02
2130 253.233
2145 253.573
2160 253.682
2175 254.169
2190 254.491
2205 254.526
2220 254.827
2235 254.801
2250 255.144
2265 255.12
2280 255.196
2295 255.379
2310 255.623
2325 255.674
2340 255.58
2355 255.638
2370 255.61
2385 255.762
2400 255.805
2415 255.876
2430 256.05
2445 256.133
2460 256.259
2475 256.498
2490 256.485
2505 256.386
2520 256.482
2535 256.624
2550 256.926
2565 256.957
2580 257.314
2595 257.37
2610 257.637
2625 257.665
2640 257.615
2655 257.878
2670 258.005
2685 258.008
2700 258.288
2715 258.158
2730 258.241
2745 258.353
2760 258.283
2775 258.565
2790 258.673
2805 258.543
2820 258.693
2835 258.518
2850 258.704
2865 258.634
2880 258.583
2895 258.792
2910 258.961
2925 259.068
2940 259.122
2955 259.211
2970 259.279
2985 259.374
3000 259.429
4005 262.653
5010 264.341
6015 263.918
7020 262.889
8025 263.152
9030 262.353
10035 262.286
11040 253.542
12045 262.301
13050 262.394
14055 259.018
15060 259.15
