16 0.0108757
20 0.021544
24 0.0373871
28 0.0595498
32 0.0870842
36 0.127076
40 0.174537
44 0.232609
48 0.299877
52 0.38442
56 0.480464
60 0.590571
64 0.616195
68 0.107581
72 0.127636
76 0.1503
80 0.173779
84 0.203136
88 0.233076
92 0.267192
96 0.29714
100 0.343098
104 0.385315
108 0.432335
112 0.478729
116 0.535246
120 0.593338
124 0.652533
128 0.671616
132 0.23333
136 0.25475
140 0.27816
144 0.300856
148 0.328767
152 0.355994
156 0.385591
160 0.408451
164 0.448418
168 0.480722
172 0.516476
176 0.550524
180 0.591614
184 0.628759
188 0.672185
192 0.691948
196 0.319385
200 0.340567
204 0.360974
208 0.38168
212 0.406919
216 0.430119
220 0.455434
224 0.471884
228 0.505976
232 0.536056
236 0.565609
240 0.590372
244 0.624795
248 0.655755
252 0.689043
256 0.649322
260 0.386383
264 0.404259
268 0.423319
272 0.439483
276 0.462397
280 0.482034
284 0.50279
288 0.515054
292 0.542252
296 0.568934
300 0.592627
304 0.612787
308 0.641404
312 0.665726
316 0.691324
320 0.693835
324 0.431597
328 0.447351
332 0.464284
336 0.478296
340 0.497063
344 0.51565
348 0.534267
352 0.543818
356 0.571746
360 0.590886
364 0.611326
368 0.627412
372 0.647982
376 0.672982
380 0.695019
384 0.670714
388 0.464802
392 0.479213
396 0.493745
400 0.506328
404 0.524297
408 0.539195
412 0.549697
416 0.563208
420 0.587547
424 0.604758
428 0.621651
432 0.636811
436 0.656369
440 0.674696
444 0.692696
448 0.690055
452 0.488402
456 0.502619
460 0.514572
464 0.526667
468 0.541418
472 0.557212
476 0.569896
480 0.577916
484 0.598819
488 0.61524
492 0.628713
496 0.642601
500 0.659392
504 0.677117
508 0.691102
512 0.572494
516 0.509559
520 0.520643
524 0.53162
528 0.542536
532 0.555671
536 0.569544
540 0.580533
544 0.586819
548 0.605005
552 0.621333
556 0.633073
560 0.645847
564 0.660406
568 0.67646
572 0.688607
576 0.683477
580 0.523498
584 0.535528
588 0.545288
592 0.554793
596 0.568118
600 0.581039
604 0.590658
608 0.595308
612 0.615251
616 0.628617
620 0.63945
624 0.649997
628 0.661043
632 0.675619
636 0.688957
640 0.665666
644 0.538313
648 0.54936
652 0.558042
656 0.565336
660 0.579474
664 0.591193
668 0.60029
672 0.606466
676 0.620717
680 0.630231
684 0.631458
688 0.652576
692 0.666758
696 0.680416
700 0.689882
704 0.684859
708 0.547854
712 0.558251
716 0.568596
720 0.578429
724 0.587476
728 0.59742
732 0.607159
736 0.611043
740 0.625591
744 0.634825
748 0.645031
752 0.657376
756 0.669864
760 0.682453
764 0.690673
768 0.645345
772 0.559261
776 0.571379
780 0.577452
784 0.586158
788 0.594711
792 0.607104
796 0.613602
800 0.614624
804 0.633183
808 0.643478
812 0.650608
816 0.656359
820 0.659437
824 0.681834
828 0.690078
832 0.684767
836 0.568002
840 0.578907
844 0.586181
848 0.59226
852 0.603478
856 0.614381
860 0.618522
864 0.6192
868 0.634691
872 0.64924
876 0.653796
880 0.662469
884 0.67317
888 0.684248
892 0.691542
896 0.665141
900 0.576828
904 0.58589
908 0.587946
912 0.594657
916 0.607101
920 0.616959
924 0.624586
928 0.625924
932 0.638953
936 0.650118
940 0.658202
944 0.663544
948 0.672066
952 0.68515
956 0.690506
960 0.684727
964 0.585116
968 0.594633
972 0.599905
976 0.604743
