16 0.826667
20 0.871508
24 0.86492
28 0.857256
32 0.815575
36 0.811429
40 0.794969
44 0.780862
48 0.761322
52 0.759095
56 0.75053
60 0.742718
64 0.712494
68 0.7225
72 0.715759
76 0.71367
80 0.705589
84 0.706404
88 0.700543
92 0.70077
96 0.687761
100 0.695756
104 0.689023
108 0.686212
112 0.679751
116 0.684384
120 0.684787
124 0.684338
128 0.636064
132 0.67516
136 0.676677
140 0.673606
144 0.672912
148 0.671804
152 0.670399
156 0.670045
160 0.660578
164 0.668577
168 0.668324
172 0.667174
176 0.665315
180 0.665797
184 0.663772
188 0.662478
192 0.646148
196 0.66008
200 0.6599
204 0.658095
208 0.655384
212 0.657658
216 0.656138
220 0.657251
224 0.643511
228 0.654424
232 0.655005
236 0.654843
240 0.649016
244 0.653528
248 0.652405
252 0.653384
256 0.582314
260 0.652684
264 0.651448
268 0.651773
272 0.644301
276 0.650324
280 0.65046
284 0.650192
288 0.636128
292 0.649286
296 0.64867
300 0.648485
304 0.640104
308 0.648976
312 0.647092
316 0.649224
320 0.616672
324 0.648663
328 0.645619
332 0.647204
336 0.639543
340 0.646586
344 0.645325
348 0.646131
352 0.635028
356 0.645969
360 0.645068
364 0.645968
368 0.637498
372 0.644898
376 0.643565
380 0.64404
384 0.59631
388 0.64342
392 0.64247
396 0.641483
400 0.635375
404 0.641634
408 0.641449
412 0.641886
416 0.630436
420 0.64126
424 0.638837
428 0.63884
432 0.63232
436 0.636948
440 0.636854
444 0.634361
448 0.601286
452 0.6307
456 0.630852
460 0.627511
464 0.624408
468 0.626714
472 0.624823
476 0.618212
480 0.61837
484 0.613386
488 0.616343
492 0.606133
496 0.609926
500 0.59574
504 0.60129
508 0.587963
512 0.497851
516 0.494118
520 0.417687
524 0.355864
528 0.342701
532 0.294881
536 0.282938
540 0.261545
544 0.263341
548 0.243432
552 0.241102
556 0.236525
560 0.188095
564 0.237254
568 0.240121
572 0.235861
576 0.244213
580 0.142865
584 0.22551
588 0.199432
592 0.210729
596 0.163447
600 0.195696
604 0.166541
608 0.179197
612 0.195691
616 0.169987
620 0.169509
624 0.155446
628 0.1819
632 0.171799
636 0.164819
640 0.153617
644 0.161628
648 0.162365
652 0.177664
656 0.173129
660 0.153358
664 0.152333
668 0.155959
672 0.166307
676 0.164473
680 0.136716
684 0.147722
688 0.137681
692 0.138701
696 0.147051
700 0.141608
704 0.152062
708 0.137853
712 0.15878
716 0.159211
720 0.146024
724 0.174628
728 0.145955
732 0.156509
736 0.145117
740 0.135688
744 0.149069
748 0.136637
752 0.140367
756 0.137243
760 0.137222
764 0.136791
768 0.13644
772 0.136447
776 0.133216
780 0.144717
784 0.133676
788 0.13864
792 0.146177
796 0.14047
800 0.132743
804 0.138681
808 0.133578
812 0.135769
816 0.133531
820 0.135482
824 0.134813
828 0.137394
832 0.131185
836 0.132122
840 0.139307
844 0.133199
848 0.129385
852 0.13378
856 0.133355
860 0.133779
864 0.124817
868 0.133577
872 0.132976
876 0.132282
880 0.127612
884 0.13336
888 0.132106
892 0.133282
896 0.130693
900 0.133214
904 0.132918
908 0.130487
912 0.12648
916 0.133212
920 0.132647
924 0.132689
928 0.124554
932 0.130199
936 0.13781
940 0.131838
944 0.125317
948 0.130213
952 0.131729
956 0.130548
960 0.128593
964 0.134214
968 0.130518
972 0.131404
976 0.124342
980 0.13122
984 0.129841
988 0.131409
992 0.124143
996 0.12988
1000 0.128854
1100 0.127182
1200 0.123055
1300 0.126329
1400 0.122928
1500 0.121705
1600 0.119159
1700 0.118918
1800 0.116583
1900 0.110235
2000 0.108357
2100 0.107026
2200 0.104061
2300 0.102621
2400 0.105349
2500 0.100808
2600 0.0993233
2700 0.0984655
2800 0.0980778
2900 0.0970041
3000 0.0957778
4000 0.0953175
5000 0.0901338
6000 0.0884647
