16 0.0111414
20 0.0220557
24 0.0382751
28 0.0609642
32 0.0893518
36 0.130095
40 0.178682
44 0.2381
48 0.3072
52 0.39349
56 0.49173
60 0.604402
64 0.709192
68 0.110923
72 0.131487
76 0.155059
80 0.179193
84 0.20908
88 0.240331
92 0.275259
96 0.305685
100 0.353545
104 0.397012
108 0.444804
112 0.492554
116 0.552034
120 0.610169
124 0.674829
128 0.686165
132 0.241392
136 0.263739
140 0.288114
144 0.310933
148 0.340354
152 0.36833
156 0.398625
160 0.420039
164 0.463343
168 0.49744
172 0.534561
176 0.567836
180 0.612235
184 0.653759
188 0.697322
192 0.714364
196 0.334037
200 0.354431
204 0.376899
208 0.395781
212 0.423033
216 0.446354
220 0.472834
224 0.487174
228 0.526269
232 0.553484
236 0.583819
240 0.608064
244 0.644862
248 0.676189
252 0.710579
256 0.649247
260 0.39938
264 0.417208
268 0.437309
272 0.452874
276 0.477657
280 0.49696
284 0.520006
288 0.52916
292 0.559937
296 0.58654
300 0.612391
304 0.630881
308 0.662469
312 0.686689
316 0.713651
320 0.712281
324 0.446071
328 0.461423
332 0.479817
336 0.492189
340 0.513047
344 0.531966
348 0.552261
352 0.557895
356 0.590855
360 0.609203
364 0.631637
368 0.646286
372 0.669322
376 0.69366
380 0.718078
384 0.686862
388 0.480936
392 0.495003
396 0.511102
400 0.521608
404 0.542864
408 0.556495
412 0.5682
416 0.578465
420 0.608643
424 0.624715
428 0.644213
432 0.656203
436 0.680073
440 0.697618
444 0.717568
448 0.707226
452 0.506476
456 0.519575
460 0.533424
464 0.543338
468 0.561346
472 0.576206
476 0.590835
480 0.594146
484 0.620343
488 0.635857
492 0.651597
496 0.663027
500 0.683224
504 0.699845
508 0.716235
512 0.562687
516 0.527788
520 0.539836
524 0.551003
528 0.560366
532 0.575107
536 0.588425
540 0.600858
544 0.604738
548 0.627554
552 0.642036
556 0.655213
560 0.666161
564 0.683032
568 0.699149
572 0.711761
576 0.702479
580 0.541599
584 0.552501
588 0.563681
592 0.572292
596 0.587777
600 0.60016
604 0.611956
608 0.612506
612 0.637091
616 0.649911
620 0.662479
624 0.671478
628 0.685869
632 0.69871
636 0.714144
640 0.678453
644 0.557165
648 0.568368
652 0.57828
656 0.583579
660 0.599055
664 0.610068
668 0.620947
672 0.623464
676 0.642975
680 0.653696
684 0.655134
688 0.67398
692 0.690392
696 0.702898
700 0.713916
704 0.703598
708 0.570103
712 0.576136
716 0.58961
720 0.595286
724 0.60719
728 0.616757
732 0.629641
736 0.628849
740 0.648837
744 0.65804
748 0.669821
752 0.677542
756 0.695482
760 0.703942
764 0.714224
768 0.645042
772 0.581522
776 0.590692
780 0.596895
784 0.604968
788 0.617507
792 0.628293
796 0.63174
800 0.634186
804 0.653464
808 0.665681
812 0.673433
816 0.676662
820 0.68564
824 0.703508
828 0.713891
832 0.701829
836 0.587559
840 0.597751
844 0.606654
848 0.611816
852 0.621905
856 0.633934
860 0.640769
864 0.639412
868 0.66086
872 0.670907
876 0.675875
880 0.683162
884 0.695705
888 0.706694
892 0.714104
896 0.676866
900 0.597549
904 0.603916
908 0.610584
912 0.614591
916 0.628511
920 0.638415
924 0.646212
928 0.643416
932 0.6627
936 0.671463
940 0.681234
944 0.685139
948 0.685508
952 0.679118
956 0.689727
960 0.683023
964 0.585467
968 0.593809
972 0.591556
976 0.588126
